"","Trial","Value_SS","Delay","Val_prc","Choice","RT","respSide","loopID","realID","Drug","Value_LL","Condition"
"8545",145,100,5,1.1,1,2.2275,1,41,"Subject_46","2",110,1
"8546",146,20,1,2.5,1,2.4748,1,41,"Subject_46","2",50,2
"8547",147,100,5,1.05,1,2.9656,1,41,"Subject_46","2",105,1
"8548",148,100,14,7,1,3.6664,1,41,"Subject_46","2",700,1
"8549",149,20,30,10,1,1.3319,1,41,"Subject_46","2",200,2
"8550",150,100,60,10,1,1.7574,0,41,"Subject_46","2",1000,1
"8551",151,100,1,2.5,1,2.0856,1,41,"Subject_46","2",250,1
"8552",152,100,1,1.5,1,6.2102,0,41,"Subject_46","2",150,1
"8553",153,100,5,1.02,1,2.992,0,41,"Subject_46","2",102,1
"8554",154,100,60,3,1,1.9275,1,41,"Subject_46","2",300,1
"8555",155,20,30,13,1,1.2559,1,41,"Subject_46","2",260,2
"8556",156,20,3,1.8,1,1.5533,1,41,"Subject_46","2",36,2
"8557",157,100,5,1.2,1,1.2995,1,41,"Subject_46","2",120,1
"8558",158,20,5,1.8,1,1.4292,1,41,"Subject_46","2",36,2
"8559",159,100,60,1.01,0,2.082,0,41,"Subject_46","2",101,1
"8560",160,20,30,1.05,1,1.9772,1,41,"Subject_46","2",21,2
"8561",161,20,1,1.5,1,2.8303,0,41,"Subject_46","2",30,2
"8562",162,100,60,1.8,1,3.7712,0,41,"Subject_46","2",180,1
"8563",163,20,5,1.05,1,3.4507,0,41,"Subject_46","2",21,2
"8564",164,20,30,1.1,1,4.7253,0,41,"Subject_46","2",22,2
"8565",165,100,30,1.2,1,4.5744,1,41,"Subject_46","2",120,1
"8566",166,100,60,1.05,0,2.1649,1,41,"Subject_46","2",105,1
"8567",167,100,5,7,1,1.3481,1,41,"Subject_46","2",700,1
"8568",168,100,60,5,1,4.1663,0,41,"Subject_46","2",500,1
"8569",169,20,14,1.01,0,1.4467,1,41,"Subject_46","2",20.2,2
"8570",170,20,3,1.2,1,1.5508,0,41,"Subject_46","2",24,2
"8571",171,100,30,1.1,1,1.7883,1,41,"Subject_46","2",110,1
"8572",172,100,1,2,1,3.0144,0,41,"Subject_46","2",200,1
"8573",173,100,8,3,1,1.1931,0,41,"Subject_46","2",300,1
"8574",174,20,14,1.05,1,2.8173,0,41,"Subject_46","2",21,2
"8575",175,100,8,13,1,1.3337,0,41,"Subject_46","2",1300,1
"8576",176,100,3,1.01,0,1.7418,1,41,"Subject_46","2",101,1
"8577",177,100,30,10,1,1.9307,0,41,"Subject_46","2",1000,1
"8578",178,100,8,2.5,1,1.7871,1,41,"Subject_46","2",250,1
"8579",179,100,30,1.05,1,2.764,0,41,"Subject_46","2",105,1
"8580",180,20,1,10,1,3.2343,0,41,"Subject_46","2",200,2
"8581",181,20,8,13,1,2.8016,0,41,"Subject_46","2",260,2
"8582",182,20,8,1.1,1,2.417,1,41,"Subject_46","2",22,2
"8583",183,20,14,2,1,0.8858,1,41,"Subject_46","2",40,2
"8584",184,100,8,1.2,1,1.6704,0,41,"Subject_46","2",120,1
"8585",185,100,3,1.2,1,1.574,0,41,"Subject_46","2",120,1
"8586",186,20,30,7,1,1.3878,0,41,"Subject_46","2",140,2
"8587",187,20,30,3,1,0.9813,0,41,"Subject_46","2",60,2
"8588",188,20,1,4,1,0.9419,1,41,"Subject_46","2",80,2
"8589",189,100,30,13,1,1.9819,1,41,"Subject_46","2",1300,1
"8590",190,20,8,1.05,1,2.4326,0,41,"Subject_46","2",21,2
"8591",191,20,30,5,1,3.8627,1,41,"Subject_46","2",100,2
"8592",192,20,3,1.01,0,2.6661,0,41,"Subject_46","2",20.2,2
"8593",193,20,14,5,1,1.6015,1,41,"Subject_46","2",100,2
"8594",194,100,3,1.02,1,1.8925,1,41,"Subject_46","2",102,1
"8595",195,20,5,1.5,1,1.2802,1,41,"Subject_46","2",30,2
"8596",196,20,1,1.05,1,4.655,1,41,"Subject_46","2",21,2
"8597",197,20,8,2,1,1.5643,0,41,"Subject_46","2",40,2
"8598",198,20,5,3,1,1.3625,1,41,"Subject_46","2",60,2
"8599",199,20,30,1.2,1,1.5655,0,41,"Subject_46","2",24,2
"8600",200,100,1,4,1,1.471,0,41,"Subject_46","2",400,1
"8601",201,100,14,1.1,1,2.1945,1,41,"Subject_46","2",110,1
"8602",202,100,60,1.5,1,1.6446,0,41,"Subject_46","2",150,1
"8603",203,100,1,7,1,0.9095,1,41,"Subject_46","2",700,1
"8604",204,20,1,13,1,1.1321,1,41,"Subject_46","2",260,2
"8605",205,20,14,1.1,1,1.5523,1,41,"Subject_46","2",22,2
"8606",206,20,5,13,1,0.8643,1,41,"Subject_46","2",260,2
"8607",207,20,60,1.01,0,1.455,0,41,"Subject_46","2",20.2,2
"8608",208,20,60,2.5,1,1.0204,0,41,"Subject_46","2",50,2
"8609",209,100,8,1.05,1,1.8486,0,41,"Subject_46","2",105,1
"8610",210,20,5,2,1,1.589,0,41,"Subject_46","2",40,2
"8611",1,20,60,1.05,0,3.7563,0,42,"Subject_47","2",21,2
"8612",2,20,30,1.1,0,4.0176,1,42,"Subject_47","2",22,2
"8613",3,100,14,2.5,1,3.3978,0,42,"Subject_47","2",250,1
"8614",4,100,3,5,1,2.7483,0,42,"Subject_47","2",500,1
"8615",5,100,30,1.05,0,3.5205,1,42,"Subject_47","2",105,1
"8616",6,20,1,3,1,2.8876,1,42,"Subject_47","2",60,2
"8617",7,100,30,2.5,1,2.2462,1,42,"Subject_47","2",250,1
"8618",8,100,14,10,1,2.838,0,42,"Subject_47","2",1000,1
"8619",9,100,30,1.02,0,1.7023,0,42,"Subject_47","2",102,1
"8620",10,20,60,2.5,1,1.768,1,42,"Subject_47","2",50,2
"8621",11,20,3,5,1,2.6006,1,42,"Subject_47","2",100,2
"8622",12,100,14,4,1,1.4319,0,42,"Subject_47","2",400,1
"8623",13,100,8,1.2,1,2.0868,1,42,"Subject_47","2",120,1
"8624",14,20,14,1.05,0,2.2433,1,42,"Subject_47","2",21,2
"8625",15,100,60,5,1,1.9293,0,42,"Subject_47","2",500,1
"8626",16,20,30,3,1,6.637,1,42,"Subject_47","2",60,2
"8627",17,100,8,1.05,0,2.1209,0,42,"Subject_47","2",105,1
"8628",18,20,60,1.2,0,2.7336,0,42,"Subject_47","2",24,2
"8629",19,100,1,1.02,0,1.9385,1,42,"Subject_47","2",102,1
"8630",20,100,8,1.1,1,3.7643,0,42,"Subject_47","2",110,1
"8631",21,100,30,1.01,0,1.9974,0,42,"Subject_47","2",101,1
"8632",22,100,3,10,1,2.0746,1,42,"Subject_47","2",1000,1
"8633",23,100,8,1.02,0,4.053,0,42,"Subject_47","2",102,1
"8634",24,20,5,4,1,1.5313,1,42,"Subject_47","2",80,2
"8635",25,20,1,1.2,1,2.4182,0,42,"Subject_47","2",24,2
"8636",26,20,60,1.01,0,2.611,0,42,"Subject_47","2",20.2,2
"8637",27,100,3,1.05,1,2.1857,1,42,"Subject_47","2",105,1
"8638",28,20,14,1.2,0,2.2582,0,42,"Subject_47","2",24,2
"8639",29,20,1,2,1,3.7714,1,42,"Subject_47","2",40,2
"8640",30,20,30,2.5,1,2.7141,0,42,"Subject_47","2",50,2
"8641",31,100,5,1.2,1,3.04,0,42,"Subject_47","2",120,1
"8642",32,100,14,1.05,0,2.1923,1,42,"Subject_47","2",105,1
"8643",33,100,30,1.5,1,3.5689,1,42,"Subject_47","2",150,1
"8644",34,100,5,4,1,1.9743,0,42,"Subject_47","2",400,1
"8645",35,20,14,1.1,0,1.8302,1,42,"Subject_47","2",22,2
"8646",36,20,30,1.2,0,2.669,0,42,"Subject_47","2",24,2
"8647",37,20,5,1.1,0,2.8721,1,42,"Subject_47","2",22,2
"8648",38,20,1,2.5,1,1.4374,1,42,"Subject_47","2",50,2
"8649",39,100,8,1.8,1,2.523,1,42,"Subject_47","2",180,1
"8650",40,100,8,2.5,1,2.3506,0,42,"Subject_47","2",250,1
"8651",41,20,30,1.5,1,2.1006,0,42,"Subject_47","2",30,2
"8652",42,20,14,13,1,2.7337,0,42,"Subject_47","2",260,2
"8653",43,20,1,1.01,0,1.5672,1,42,"Subject_47","2",20.2,2
"8654",44,100,5,3,1,1.2554,0,42,"Subject_47","2",300,1
"8655",45,20,14,7,1,2.2422,0,42,"Subject_47","2",140,2
"8656",46,20,5,2,1,1.5196,1,42,"Subject_47","2",40,2
"8657",47,100,8,7,1,2.4791,1,42,"Subject_47","2",700,1
"8658",48,20,60,1.8,1,1.6737,0,42,"Subject_47","2",36,2
"8659",49,100,3,13,1,2.5732,0,42,"Subject_47","2",1300,1
"8660",50,100,1,1.01,0,0.953,1,42,"Subject_47","2",101,1
"8661",51,20,3,1.01,0,2.3887,1,42,"Subject_47","2",20.2,2
"8662",52,100,60,1.5,1,2.6555,1,42,"Subject_47","2",150,1
"8663",53,100,3,1.5,1,4.952,0,42,"Subject_47","2",150,1
"8664",54,100,60,1.02,0,1.626,1,42,"Subject_47","2",102,1
"8665",55,100,60,3,1,1.9505,0,42,"Subject_47","2",300,1
"8666",56,20,5,1.02,0,2.2435,1,42,"Subject_47","2",20.4,2
"8667",57,100,30,1.1,0,1.9259,1,42,"Subject_47","2",110,1
"8668",58,20,60,5,1,2.3614,1,42,"Subject_47","2",100,2
"8669",59,100,14,13,1,1.8544,0,42,"Subject_47","2",1300,1
"8670",60,100,14,1.1,0,2.0542,0,42,"Subject_47","2",110,1
"8671",61,100,30,3,1,2.2668,0,42,"Subject_47","2",300,1
"8672",62,20,14,10,1,3.12,1,42,"Subject_47","2",200,2
"8673",63,20,5,1.05,0,1.9598,1,42,"Subject_47","2",21,2
"8674",64,20,60,3,1,1.4136,0,42,"Subject_47","2",60,2
"8675",65,20,3,2.5,1,1.4706,1,42,"Subject_47","2",50,2
"8676",66,100,1,1.05,1,2.26,1,42,"Subject_47","2",105,1
"8677",67,100,30,5,1,1.5713,1,42,"Subject_47","2",500,1
"8678",68,20,60,2,1,1.5437,1,42,"Subject_47","2",40,2
"8679",69,20,8,1.01,0,2.3552,1,42,"Subject_47","2",20.2,2
"8680",70,100,5,10,1,1.6907,1,42,"Subject_47","2",1000,1
"8681",71,20,14,4,1,1.583,1,42,"Subject_47","2",80,2
"8682",72,100,1,1.2,1,3.1827,0,42,"Subject_47","2",120,1
"8683",73,20,14,1.02,0,2.6337,0,42,"Subject_47","2",20.4,2
"8684",74,100,5,5,1,1.0631,0,42,"Subject_47","2",500,1
"8685",75,100,8,1.01,0,1.2859,1,42,"Subject_47","2",101,1
"8686",76,20,14,3,1,2.2348,0,42,"Subject_47","2",60,2
"8687",77,20,1,10,1,1.1659,1,42,"Subject_47","2",200,2
"8688",78,20,14,1.5,1,3.3214,0,42,"Subject_47","2",30,2
"8689",79,100,1,10,1,1.8278,0,42,"Subject_47","2",1000,1
"8690",80,20,60,1.5,0,2.3035,0,42,"Subject_47","2",30,2
"8691",81,20,30,5,1,2.9735,0,42,"Subject_47","2",100,2
"8692",82,20,8,2,1,2.2163,0,42,"Subject_47","2",40,2
"8693",83,20,8,1.5,1,4.465,1,42,"Subject_47","2",30,2
"8694",84,100,14,1.2,0,2.3739,0,42,"Subject_47","2",120,1
"8695",85,100,3,1.02,0,3.3553,0,42,"Subject_47","2",102,1
"8696",86,100,1,2.5,1,1.4999,1,42,"Subject_47","2",250,1
"8697",87,20,3,1.8,1,2.3402,1,42,"Subject_47","2",36,2
"8698",88,20,1,5,1,1.1687,1,42,"Subject_47","2",100,2
"8699",89,20,8,1.02,0,2.0755,1,42,"Subject_47","2",20.4,2
"8700",90,100,5,1.05,1,2.3793,1,42,"Subject_47","2",105,1
"8701",91,100,1,3,1,1.809,0,42,"Subject_47","2",300,1
"8702",92,100,5,1.8,1,2.1271,0,42,"Subject_47","2",180,1
"8703",93,100,5,1.1,1,3.0614,0,42,"Subject_47","2",110,1
"8704",94,20,3,10,1,3.0385,1,42,"Subject_47","2",200,2
"8705",95,20,60,1.1,0,2.8994,1,42,"Subject_47","2",22,2
"8706",96,20,5,7,1,2.9843,0,42,"Subject_47","2",140,2
"8707",97,100,1,13,1,1.0639,1,42,"Subject_47","2",1300,1
"8708",98,20,14,2.5,1,1.5365,0,42,"Subject_47","2",50,2
"8709",99,100,8,2,1,1.9468,0,42,"Subject_47","2",200,1
"8710",100,100,60,10,1,2.1539,1,42,"Subject_47","2",1000,1
"8711",101,20,1,1.05,0,2.2813,0,42,"Subject_47","2",21,2
"8712",102,100,5,13,1,1.5678,1,42,"Subject_47","2",1300,1
"8713",103,100,60,2.5,1,1.5229,0,42,"Subject_47","2",250,1
"8714",104,20,8,10,1,1.7644,0,42,"Subject_47","2",200,2
"8715",105,100,14,7,1,1.3739,1,42,"Subject_47","2",700,1
"8716",106,20,60,1.02,1,2.8894,0,42,"Subject_47","2",20.4,2
"8717",107,20,1,7,1,2.5543,0,42,"Subject_47","2",140,2
"8718",108,100,3,4,1,1.0304,1,42,"Subject_47","2",400,1
"8719",109,20,60,13,1,0.8925,0,42,"Subject_47","2",260,2
"8720",110,20,8,1.2,1,1.8223,1,42,"Subject_47","2",24,2
"8721",111,100,3,1.8,1,1.822,0,42,"Subject_47","2",180,1
"8722",112,20,30,2,1,1.8826,0,42,"Subject_47","2",40,2
"8723",113,100,8,13,1,1.9397,0,42,"Subject_47","2",1300,1
"8724",114,100,5,2.5,1,1.3015,0,42,"Subject_47","2",250,1
"8725",115,100,60,1.8,1,1.3049,1,42,"Subject_47","2",180,1
"8726",116,20,8,7,1,1.3445,1,42,"Subject_47","2",140,2
"8727",117,100,14,5,1,1.3532,0,42,"Subject_47","2",500,1
"8728",118,20,60,4,1,2.4576,1,42,"Subject_47","2",80,2
"8729",119,20,30,1.01,0,2.5447,1,42,"Subject_47","2",20.2,2
"8730",120,20,14,2,1,1.854,0,42,"Subject_47","2",40,2
"8731",121,100,14,2,1,1.1392,1,42,"Subject_47","2",200,1
"8732",122,20,3,1.05,0,3.3521,1,42,"Subject_47","2",21,2
"8733",123,100,14,1.8,1,1.4486,1,42,"Subject_47","2",180,1
"8734",124,20,1,1.8,1,1.4261,1,42,"Subject_47","2",36,2
"8735",125,20,8,1.8,1,1.1577,1,42,"Subject_47","2",36,2
"8736",126,20,30,4,1,0.8334,1,42,"Subject_47","2",80,2
"8737",127,20,14,5,1,1.0235,1,42,"Subject_47","2",100,2
"8738",128,20,3,3,1,1.4316,0,42,"Subject_47","2",60,2
"8739",129,20,3,1.02,0,1.2809,0,42,"Subject_47","2",20.4,2
"8740",130,20,8,13,1,1.1857,1,42,"Subject_47","2",260,2
"8741",131,20,1,1.1,1,2.0047,0,42,"Subject_47","2",22,2
"8742",132,100,1,1.8,1,1.3919,1,42,"Subject_47","2",180,1
"8743",133,20,5,13,1,1.456,1,42,"Subject_47","2",260,2
"8744",134,100,1,4,1,1.0171,1,42,"Subject_47","2",400,1
"8745",135,20,5,1.5,1,1.2804,1,42,"Subject_47","2",30,2
"8746",136,100,3,3,1,1.4311,0,42,"Subject_47","2",300,1
"8747",137,20,8,5,1,1.5524,0,42,"Subject_47","2",100,2
"8748",138,100,5,7,1,1.0278,1,42,"Subject_47","2",700,1
"8749",139,100,60,7,1,0.9144,0,42,"Subject_47","2",700,1
"8750",140,100,30,4,1,1.2405,1,42,"Subject_47","2",400,1
"8751",141,100,60,1.1,1,2.3435,0,42,"Subject_47","2",110,1
"8752",142,100,60,4,1,2.6638,0,42,"Subject_47","2",400,1
"8753",143,100,14,3,1,1.8691,0,42,"Subject_47","2",300,1
"8754",144,20,1,1.02,0,1.9597,0,42,"Subject_47","2",20.4,2
"8755",145,100,3,2.5,1,1.8027,0,42,"Subject_47","2",250,1
"8756",146,100,8,1.5,1,1.1856,0,42,"Subject_47","2",150,1
"8757",147,20,14,1.01,0,1.5604,1,42,"Subject_47","2",20.2,2
"8758",148,20,1,4,1,1.2615,1,42,"Subject_47","2",80,2
"8759",149,20,5,2.5,1,2.0824,1,42,"Subject_47","2",50,2
"8760",150,20,30,7,1,1.36,0,42,"Subject_47","2",140,2
"8761",151,20,3,1.2,1,2.0582,1,42,"Subject_47","2",24,2
"8762",152,100,14,1.5,1,0.9936,1,42,"Subject_47","2",150,1
"8763",153,100,1,2,1,1.0667,1,42,"Subject_47","2",200,1
"8764",154,20,5,10,1,1.0937,1,42,"Subject_47","2",200,2
"8765",155,20,3,13,1,1.0035,1,42,"Subject_47","2",260,2
"8766",156,20,5,5,1,1.3195,0,42,"Subject_47","2",100,2
"8767",157,20,8,3,1,1.6503,0,42,"Subject_47","2",60,2
"8768",158,100,30,1.8,1,1.11,1,42,"Subject_47","2",180,1
"8769",159,20,5,1.8,1,1.22,1,42,"Subject_47","2",36,2
"8770",160,20,8,1.05,0,1.2082,0,42,"Subject_47","2",21,2
"8771",161,20,8,1.1,0,1.3045,0,42,"Subject_47","2",22,2
"8772",162,20,5,3,1,1.1552,1,42,"Subject_47","2",60,2
"8773",163,20,60,10,1,1.148,1,42,"Subject_47","2",200,2
"8774",164,100,1,1.5,1,1.33,0,42,"Subject_47","2",150,1
"8775",165,20,3,4,1,1.3814,1,42,"Subject_47","2",80,2
"8776",166,100,3,1.1,1,1.3903,0,42,"Subject_47","2",110,1
"8777",167,100,3,7,1,0.9165,0,42,"Subject_47","2",700,1
"8778",168,100,1,7,1,0.9357,0,42,"Subject_47","2",700,1
"8779",169,100,5,1.02,0,2.1543,0,42,"Subject_47","2",102,1
"8780",170,20,1,13,1,1.1677,0,42,"Subject_47","2",260,2
"8781",171,100,60,1.01,0,2.101,1,42,"Subject_47","2",101,1
"8782",172,100,1,1.1,1,3.7169,0,42,"Subject_47","2",110,1
"8783",173,20,8,4,1,1.2769,0,42,"Subject_47","2",80,2
"8784",174,100,3,1.01,0,1.3285,0,42,"Subject_47","2",101,1
"8785",175,20,3,2,1,2.9012,1,42,"Subject_47","2",40,2
"8786",176,100,60,13,1,0.8915,0,42,"Subject_47","2",1300,1
"8787",177,20,3,1.5,1,1.2604,0,42,"Subject_47","2",30,2
"8788",178,100,60,1.2,1,1.1491,0,42,"Subject_47","2",120,1
"8789",179,20,5,1.2,1,1.9983,0,42,"Subject_47","2",24,2
"8790",180,20,3,7,1,0.8127,0,42,"Subject_47","2",140,2
"8791",181,20,1,1.5,1,1.3859,0,42,"Subject_47","2",30,2
"8792",182,100,3,1.2,1,1.2997,0,42,"Subject_47","2",120,1
"8793",183,20,8,2.5,1,1.7763,1,42,"Subject_47","2",50,2
"8794",184,100,30,1.2,1,1.5394,0,42,"Subject_47","2",120,1
"8795",185,100,5,1.5,1,1.9755,0,42,"Subject_47","2",150,1
"8796",186,100,60,1.05,1,2.6734,1,42,"Subject_47","2",105,1
"8797",187,100,60,2,1,2.7106,1,42,"Subject_47","2",200,1
"8798",188,100,8,5,1,1.7149,1,42,"Subject_47","2",500,1
"8799",189,100,30,7,1,1.4825,1,42,"Subject_47","2",700,1
"8800",190,20,30,10,1,2.1148,0,42,"Subject_47","2",200,2
"8801",191,100,30,13,1,1.9683,1,42,"Subject_47","2",1300,1
"8802",192,100,30,10,1,1.4026,1,42,"Subject_47","2",1000,1
"8803",193,20,30,13,1,2.2133,0,42,"Subject_47","2",260,2
"8804",194,20,30,1.02,0,1.5031,0,42,"Subject_47","2",20.4,2
"8805",195,20,60,7,1,1.2668,1,42,"Subject_47","2",140,2
"8806",196,20,5,1.01,0,1.7568,1,42,"Subject_47","2",20.2,2
"8807",197,20,30,1.05,0,1.9218,0,42,"Subject_47","2",21,2
"8808",198,20,14,1.8,1,2.1845,0,42,"Subject_47","2",36,2
"8809",199,100,30,2,1,2.0584,0,42,"Subject_47","2",200,1
"8810",200,100,5,2,1,1.6835,0,42,"Subject_47","2",200,1
"8811",201,100,14,1.02,0,1.6251,0,42,"Subject_47","2",102,1
"8812",202,100,8,4,1,2.3839,1,42,"Subject_47","2",400,1
"8813",203,20,30,1.8,1,2.9227,0,42,"Subject_47","2",36,2
"8814",204,100,8,3,1,1.6236,1,42,"Subject_47","2",300,1
"8815",205,100,14,1.01,0,3.2914,0,42,"Subject_47","2",101,1
"8816",206,100,5,1.01,0,1.2916,1,42,"Subject_47","2",101,1
"8817",207,100,1,5,1,1.1091,1,42,"Subject_47","2",500,1
"8818",208,100,8,10,1,1.0695,0,42,"Subject_47","2",1000,1
"8819",209,100,3,2,1,1.636,0,42,"Subject_47","2",200,1
"8820",210,20,3,1.1,0,1.1387,0,42,"Subject_47","2",22,2
"8821",1,100,1,2.5,1,3.4809,1,43,"Subject_48","1",250,1
"8822",2,20,3,1.01,0,3.9281,1,43,"Subject_48","1",20.2,2
"8823",3,100,8,1.2,1,5.2141,0,43,"Subject_48","1",120,1
"8824",4,100,1,2,1,3.1837,0,43,"Subject_48","1",200,1
"8825",5,100,30,1.05,0,2.15,0,43,"Subject_48","1",105,1
"8826",6,20,8,1.02,0,1.524,1,43,"Subject_48","1",20.4,2
"8827",7,20,5,1.5,1,2.4243,1,43,"Subject_48","1",30,2
"8828",8,20,3,1.2,0,3.1198,0,43,"Subject_48","1",24,2
"8829",9,20,1,3,1,3.5868,0,43,"Subject_48","1",60,2
"8830",10,20,14,1.1,0,2.9,0,43,"Subject_48","1",22,2
"8831",11,100,5,1.01,0,2.8502,0,43,"Subject_48","1",101,1
"8832",12,100,8,1.8,1,2.6051,0,43,"Subject_48","1",180,1
"8833",13,20,30,1.05,0,1.8505,0,43,"Subject_48","1",21,2
"8834",14,100,14,1.1,0,2.613,1,43,"Subject_48","1",110,1
"8835",15,100,60,2,1,3.6826,1,43,"Subject_48","1",200,1
"8836",16,100,5,1.8,1,1.5984,0,43,"Subject_48","1",180,1
"8837",17,100,14,4,1,2.1428,0,43,"Subject_48","1",400,1
"8838",18,100,1,1.05,1,1.4853,1,43,"Subject_48","1",105,1
"8839",19,20,5,7,1,2.1149,0,43,"Subject_48","1",140,2
"8840",20,20,1,1.1,1,2.4676,0,43,"Subject_48","1",22,2
"8841",21,100,1,1.5,1,1.619,0,43,"Subject_48","1",150,1
"8842",22,100,8,7,1,1.5493,1,43,"Subject_48","1",700,1
"8843",23,20,8,13,1,1.6196,1,43,"Subject_48","1",260,2
"8844",24,20,30,3,1,3.7612,0,43,"Subject_48","1",60,2
"8845",25,20,3,1.5,1,2.1745,0,43,"Subject_48","1",30,2
"8846",26,100,3,1.1,1,2.2057,0,43,"Subject_48","1",110,1
"8847",27,20,60,13,1,3.1746,0,43,"Subject_48","1",260,2
"8848",28,20,8,5,1,1.7007,1,43,"Subject_48","1",100,2
"8849",29,100,5,1.05,0,1.6546,0,43,"Subject_48","1",105,1
"8850",30,20,60,1.01,0,1.4962,1,43,"Subject_48","1",20.2,2
"8851",31,100,60,1.8,1,5.2091,0,43,"Subject_48","1",180,1
"8852",32,20,3,1.8,1,1.8525,1,43,"Subject_48","1",36,2
"8853",33,20,1,2.5,1,1.4429,0,43,"Subject_48","1",50,2
"8854",34,100,14,10,1,1.6878,1,43,"Subject_48","1",1000,1
"8855",35,20,30,13,1,1.9747,0,43,"Subject_48","1",260,2
"8856",36,20,8,1.8,1,1.5765,0,43,"Subject_48","1",36,2
"8857",37,100,1,13,1,1.5756,0,43,"Subject_48","1",1300,1
"8858",38,20,8,3,1,1.6925,0,43,"Subject_48","1",60,2
"8859",39,20,60,10,1,2.3127,0,43,"Subject_48","1",200,2
"8860",40,20,30,1.5,0,1.4813,1,43,"Subject_48","1",30,2
"8861",41,100,30,1.1,0,1.6691,1,43,"Subject_48","1",110,1
"8862",42,20,60,7,1,3.326,0,43,"Subject_48","1",140,2
"8863",43,20,8,2,1,1.8724,1,43,"Subject_48","1",40,2
"8864",44,100,30,7,1,1.9395,0,43,"Subject_48","1",700,1
"8865",45,20,30,1.02,0,1.3638,0,43,"Subject_48","1",20.4,2
"8866",46,20,3,7,1,1.5343,1,43,"Subject_48","1",140,2
"8867",47,100,8,1.5,1,2.3715,0,43,"Subject_48","1",150,1
"8868",48,100,3,10,1,1.2701,1,43,"Subject_48","1",1000,1
"8869",49,20,5,13,1,1.5878,1,43,"Subject_48","1",260,2
"8870",50,20,1,1.2,1,1.8768,1,43,"Subject_48","1",24,2
"8871",51,100,14,5,1,1.5526,0,43,"Subject_48","1",500,1
"8872",52,100,5,4,1,1.645,1,43,"Subject_48","1",400,1
"8873",53,100,30,1.5,0,4.2658,0,43,"Subject_48","1",150,1
"8874",54,20,5,5,1,2.178,1,43,"Subject_48","1",100,2
"8875",55,20,30,2.5,1,2.2997,0,43,"Subject_48","1",50,2
"8876",56,20,8,4,1,1.5052,0,43,"Subject_48","1",80,2
"8877",57,100,8,10,1,1.3887,1,43,"Subject_48","1",1000,1
"8878",58,20,3,13,1,1.7037,0,43,"Subject_48","1",260,2
"8879",59,20,14,1.8,0,3.142,0,43,"Subject_48","1",36,2
"8880",60,20,14,1.5,1,2.119,0,43,"Subject_48","1",30,2
"8881",61,100,8,13,1,1.7749,1,43,"Subject_48","1",1300,1
"8882",62,100,30,3,1,2.2387,1,43,"Subject_48","1",300,1
"8883",63,100,5,1.2,1,2.4206,0,43,"Subject_48","1",120,1
"8884",64,100,5,7,1,1.6751,0,43,"Subject_48","1",700,1
"8885",65,20,8,10,1,1.5101,0,43,"Subject_48","1",200,2
"8886",66,20,5,1.05,0,1.7152,1,43,"Subject_48","1",21,2
"8887",67,20,1,7,1,1.5394,1,43,"Subject_48","1",140,2
"8888",68,100,1,1.02,0,2.1636,1,43,"Subject_48","1",102,1
"8889",69,20,8,1.05,0,1.9027,1,43,"Subject_48","1",21,2
"8890",70,20,60,1.1,0,1.6352,0,43,"Subject_48","1",22,2
"8891",71,20,5,1.2,0,2.6478,1,43,"Subject_48","1",24,2
"8892",72,20,1,2,1,1.6384,0,43,"Subject_48","1",40,2
"8893",73,100,5,10,1,1.3097,1,43,"Subject_48","1",1000,1
"8894",74,100,3,1.05,0,2.2236,0,43,"Subject_48","1",105,1
"8895",75,100,60,10,1,1.5996,0,43,"Subject_48","1",1000,1
"8896",76,20,3,2,1,1.7673,1,43,"Subject_48","1",40,2
"8897",77,100,30,1.01,0,1.3696,1,43,"Subject_48","1",101,1
"8898",78,100,30,10,1,1.7967,0,43,"Subject_48","1",1000,1
"8899",79,20,14,1.02,0,1.4917,1,43,"Subject_48","1",20.4,2
"8900",80,20,14,1.05,0,1.1946,1,43,"Subject_48","1",21,2
"8901",81,100,3,2,1,1.6124,0,43,"Subject_48","1",200,1
"8902",82,100,8,2.5,1,1.4522,1,43,"Subject_48","1",250,1
"8903",83,100,5,5,1,1.3117,0,43,"Subject_48","1",500,1
"8904",84,100,1,1.01,0,1.2173,0,43,"Subject_48","1",101,1
"8905",85,20,8,7,1,1.7835,0,43,"Subject_48","1",140,2
"8906",86,100,8,3,1,1.4106,0,43,"Subject_48","1",300,1
"8907",87,20,1,10,1,1.6201,0,43,"Subject_48","1",200,2
"8908",88,100,1,1.8,1,1.8692,0,43,"Subject_48","1",180,1
"8909",89,100,30,2,1,1.7927,1,43,"Subject_48","1",200,1
"8910",90,100,14,1.02,0,1.609,1,43,"Subject_48","1",102,1
"8911",91,20,30,7,1,2.3034,0,43,"Subject_48","1",140,2
"8912",92,100,5,2,1,2.1966,0,43,"Subject_48","1",200,1
"8913",93,100,5,1.5,1,1.7018,1,43,"Subject_48","1",150,1
"8914",94,20,3,3,1,1.4749,1,43,"Subject_48","1",60,2
"8915",95,20,5,2.5,1,2.1603,0,43,"Subject_48","1",50,2
"8916",96,100,14,3,1,1.8372,0,43,"Subject_48","1",300,1
"8917",97,100,3,7,1,1.6774,0,43,"Subject_48","1",700,1
"8918",98,20,1,1.5,1,1.5546,0,43,"Subject_48","1",30,2
"8919",99,20,8,2.5,1,1.5819,1,43,"Subject_48","1",50,2
